prol_id,choice,fr_why_first_over_second,fr_why_second_over_third,coder,Nonsensical? (1 = yes; 0 = no),Propensity for intentional fraud/system abuse/gaming (including both “this method is better because it does that less” and “this method is worse because it does that more”) by either the applicants or the people allocating the funds,"Ability to help the neediest targets, and/or underserved groups","Extent to which the method requires personal resources, speed of finding out about the program, etc.",Amount of bias/discrimination/level playing field,Extent to which the method(s) allow for or reward applicant effort,Randomness is bad (general) and/or randomness is bad because the funding agency didn’t make enough of an effort to think of a better system,"Considers relevant/appropriate factors  (the preferred method DOES this, and/or the method they don't like does NOT do this)",Women - mentioned,Racial/ethnic minorities - mentioned,Other reasons,Comments on other reasons
5fc277121de4be409f503d0a,pf,It incorporates a reasoning and reproducible system for awarding aid.,Lottery is totally random. No reproducible or logical method is used.,K,0,0,0,0,0,0,1,1,0,0,0,
5f6e71f3b273c13b726f3622,pf,Because I think it looks at how the business has been effected by covid. I think it takes a more holistic approach rather than just being random.,I think the approach puts some emphasis on the owner saying what it needs. I feel like it gives them some power to ask.,K,0,0,1,0,0,1,0,1,0,0,0,
5fc4675eac1a5c78cda54009,fl,I think that the business that need it more and has been affected sooner would apply first.,I think a points system would be unfair because of the way the points are accumulated. A lottery system would depend on luck,K,0,0,1,0,1,1,0,0,0,0,0,
5dd72606cb9dd66db5091b6b,lp,The lottery is random so no businesses could have an advantage over others.,"I think that the first-come first-served system would benefit larger companies that have more personnel and more experience applying for grants or loans. The points system might level the playing field and give smaller, female-owned businesses a better chance at competing.",K,0,0,0,1,1,0,0,0,0,0,0,
5f74d520c6c6f310033a0516,pl,points system seems more fair,lottery gives opportunity to more people,K,0,0,0,0,1,0,0,1,0,0,0,
5ea6d2679255fb04b664b12d,lf,"If ALL of the businesses qualify through the basic criteria, they deserve an equal opportunity for funding.","Points systems can be easily manipulated to ensure only certain, favored businesses qualify for funding.",K,0,1,0,0,1,0,0,0,0,0,0,
5df1169611999f0243687812,pf,"I don't care for any of them, but this is there least disagreeable I am a firm noon-gambler",It shows being on the ball,K,0,0,0,0,0,1,1,0,0,0,0,
5e1e18a526689418194b69e6,pl,"I think the points system utilizes a methodology that is more inclusive of all factors than what a lottery or first-come, first-serve method could provide.","A lottery provides a more equal opportunity for individuals than first-come, first-serve because so many factors can be contributed to someone coming before someone else. For instance, in first-come, first-served there are so many areas where someone with better connections can find out insider info to get them to the front of the line, etc. A lottery at least allows for a more equitable distribution of opportunity.",K,0,0,0,1,1,0,0,1,0,0,0,
5c7afb18de6f7900150c33d2,lf,it gives all businesses an equal chance,government evaluators are reliably incompetent.,K,0,1,0,0,1,0,0,0,0,0,0,
5caec6b270da3100017f35de,pl,"It is the most objective method.  Theoretically, the best qualified would be selected based on the criteria.",Because it is random.  People can cheat with the first come first serve method.,K,0,1,0,0,1,0,0,1,0,0,0,
5fcc59f260422da78fc724cc,pf,"Some businesses require face to face meeting to operate -- for instance salons. Unlike restaurants, it is more difficult for businesses like salons to adapt -- customers cannot take a hair cut to go. These types of businesses should be helped.","If properly advertised, the most hard-hit business types should be urged to apply first. Lottery will not prioritize the most hard hit businesses.",K,0,0,1,0,0,0,0,1,0,0,0,
5f96301839be85178cb37e0a,fp,"Business owners who pay attention to opportunity and who are ""on the ball"" are more likely to get help.  These type of business owners are more likely to be successful.",I don't think a lottery is going to best serve business owners or the community.  It is unlikely to get help to those businesses who are best managed and most in need of help during covid.,K,0,0,1,0,0,1,1,0,0,0,0,
5f811a275f38f61caeed5a27,fp,Because it doesn't discriminate the most,Because it's just up to random chance even if a business applied first or needed it more,K,0,0,0,0,1,0,1,0,0,0,0,
5f2de283688d6312e017e8e2,lf,As it is hard to determine why a business is more deserving than the other,Being proactive should be rewarded,K,0,0,0,0,1,1,0,0,0,0,0,
5f12498badcb841933199737,pf,It takes into account the length of time a business has been operating and the damages it has suffered. These are both things I think are important to deciding whether a business deserves money.,"A lottery leaves everything up to chance. First-come, first-served rewards those that were proactive in asking for help.",K,0,0,1,0,0,1,0,1,0,0,0,
5a358a5250833c0001ee992d,pf,"The points system is more fair than the first-come, first-served system and the lottery system because it makes it so there are parameters and guidelines that the businesses have to follow in order to receive funding. It makes it so that those who have put the work in receive funding.",I think the lottery is the least fair because it is so randomized.,K,0,0,0,0,0,1,1,1,0,0,0,
5eaf1fa55c674408aad35174,pf,I think a points system is the most fair because it prioritizes the small businesses that are in the most need for financial support.,"I think a first-come, first-serve system is more fair than a lottery because it is not random and it rewards people who are able to apply first instead of just anyone.",K,0,0,1,0,0,1,0,0,0,0,0,
5f3f4e35c3883824af6ff6c2,pf,Not everyone is damaged as same. Small mask produce business must make good profit. So the damaged will get the help.,"Some  businessman whose business stands good, he may get help but the damaged won't",K,0,0,1,0,0,0,0,0,0,0,0,
591d369e88bbb500013a8517,pf,"Because it takes things into consideration. for instance, some businesses have been hit hard by Covid while others are thriving. a thriving small business shouldn't get money over a hurting one.",Lottery is least fair because it is by chance. there is no telling who will win Those that win may not really need the money.,K,0,0,1,0,0,0,1,0,0,0,0,
5c128848c8651700019f488d,pf,A huge number of businesses are just poorly run or barely in service.  With limited funds the edge should be given to businesses that have shown the ability to succeed with an additional edge to those who have overcome adversity.,"At least in first come, first served there is an advantage to those who put forth the effort.",K,0,0,0,0,0,1,0,1,0,0,0,
5c926d2a0ae1ea00156f71a0,pl,"I think there are many factors involved in deciding who gets money from a limited pool. Giving money to businesses that are well established makes more sense than giving money to recent start ups. Because the pool of money is limited, I feel giving money to start ups is more risky than giving money to well established businesses.","Some people, fair or not, have an inside track on information. Thus, they may find out before others that the money is available and jump on the chance, and people that find out even a day or two later would have already been shut out of even the ability to be considered for the help.",K,0,0,0,1,0,0,0,1,0,0,0,
5be205ca016f560001112fd1,pl,It gives more to people who need it most,It is random and everyone has an equal chance,K,0,0,1,0,1,0,0,0,0,0,0,
5da926115c6987001535a2da,fp,The small businesses needing the most help will apply faster.,"Points system at least tries to determine the most needful people, minus the racial garbage.",K,0,0,1,0,0,1,0,0,0,1,0,
5c745818d60d380001413364,pl,"I think need should dictate priority to a certain extent, but I think its a logical fallacy to only give 3 choices. Also, I don't think covid relief is the time to be woke, it shouldn't matter who owns the business, just how much stress they're in that isn't within their control (i.e. Restaurant that's closed down against their will)",Just because you were first in line doesn't mean you have the most need.,K,0,0,1,1,0,0,0,0,0,0,0,
5e3efbdf8c5c2015bfcdf4f2,pf,"The points system takes a variety of factors into consideration, whereas the lottery system is random and the first-come, first-served system is speed-based.",I think a lottery is least fair because a random selection takes into account no specific factors of the business itself.,K,0,0,0,0,0,0,1,1,0,0,0,
5e9b3f02c99dc204077e4fef,pl,"It takes into account factors that could tease out which businesses would need more aid--ie businesses that are disadvantaged to begin with, like those run by women. It also takes into account how much the money is really needed by factoring in the damage done during COVID for each business.","Some people may not have the same opportunities to hear about the application, and this does not mean that they are not in need.",K,0,0,1,1,0,0,0,1,0,0,0,
5e4aa550ad8f2a0009adf84,pl,Just do. It allows  them to qualify.,Equal access and common availability,K,0,0,0,0,1,0,0,0,0,0,0,
5ed934afb9f9f64aaee79735,lf,"It was a hard decision, but I feel just because one business applied before another business doesn’t mean the 2nd business is less deserving.","The Points system is not fair at all. Who decides what business is more deserving?  For example, why would a business that has been around longer get more points?  Why would a business owned by a woman deserve more points?",K,0,0,0,1,1,0,0,0,0,0,0,
5d60b5beea1c1c0001c98bf6,lf,"Because it doesn't discriminate, everyone will have a shot at it. If it's first come first served some business owners may have a high need but may not make it in time so they could lose out. The points system would have been higher up, I agreed with everything except minorities getting points, because then it's not fair to everyone, it's discriminating.",I would have said it's the other way around but I think it's not fair unless you give everyone an equal shot and the points system is biased against people that are not minorities. I understand minorities face discrimination so they may need more help but overall I think first come first served is more fair.,K,0,0,0,0,1,0,0,0,0,1,0,
5fc5b0f6a2d98d149da2e817,pl,I think it's because some businesses are doing okay while covid's happening and others are really in need of it and we need to separate them.,I don't think the lottery is good because the businesses that they might choose are doing okay.,K,0,0,1,0,0,0,1,0,0,0,0,
5f8b4cbe24be0026a11e6efa,pl,A points system takes into account the degree of aid that the business needs - thereby disallowing businesses that are doing well from collecting aid money.,I think first come first served will skew aid to businesses that are aware of the program - rather than ones that need aid the most.,K,0,0,1,1,0,0,0,0,0,0,0,
5de5dba9ff87c15699804260,pl,"If done correctly, it would give money to the businesses that are most in need.","It seemed to me that when the first round of money was given out, most of it went to businesses that are well connected politically and and money was gone before most people were able to apply.",K,0,0,1,1,0,0,0,0,0,0,0,
5e05ab290db892fcd8036b1a,lp,"If the points system were based more on how much damage the business had experienced, and did not involve whether or not it was minority-owned,  or how long it had been in existence, I would have voted for the points system, but this lottery seemed fairer that the points system you described.","It is least fair because the business owners might not have understood or been aware of it, or have been too busy drowning in their business problems to have had time to be in the first 500 to apply.",K,0,0,0,1,1,0,0,0,0,0,0,
57dd766bbcd7150001ded5de,lf,"It keeps out bias and mimics in a way life wherein chance factors decide things rather than claims or demands on account of certain criteria like being a woman, black, etc.",That is often how things go when there is only so much money to go around.  Whomever gets things done right and on time ought to be rewarded a bit by getting the money.  I did truly like the points system but the sticking point for me was giving women more points simply because of their gender.  That should not be a factor for deciding how a business ought to granted money.,K,0,0,0,0,1,1,0,0,1,1,0,
5fda9a007f51dd536d300125,pl,Some businesses are more hurt/less able to get by because of COVID. I believe this method is most likely to keep the most amount of businesses alive.,First come first served has issues in who hears the news first. It could cause issues with people who don't fully understand english in filling out the app.,K,0,0,1,1,0,0,0,0,0,0,0,
5fd529a4d15e6e3507dc921d,fp,Who come first he mostly need the help and those are active in their work.,Points system is more fair than lottery system. Lottery system is Depend on luck. Business is depend on hard working.,K,0,0,1,0,0,1,1,0,0,0,0,
5fbd1b3f7610c105872121e6,fl,"I think first come first served is generally a common way to distribute programs like this one. If it was a lottery system, we would have to wait a certain period of time for everyone to submit and then draw ""winners"". This seems inefficient.","I don't think a points system is far insofar as it gives preference to minority owned businesses. Mine may not be a popular opinion, but I don't believe in giving preference because of race or minority status. I DO believe in treating EVERYONE fairly, and helping ALL struggling people. I think the country is moving toward a bias against whites, giving statistics about the median and the average white family being wealthier than other groups. However, no one mentions that the ultra rich (many of whom, yes, are white) are skewing these averages upward. There are plenty of poor and struggling white families and they should not be disregarded because they belong to the ""wealthier race"". I am in favor of helping people on the basis of need, and helping all those who need help, not prioritizing one person over another because of heritage and genetics, over which they had no control.",K,0,0,1,0,1,0,0,0,0,1,0,
5c1c157f77936700018284b7,lp,"I do not think the government should discriminate against anyone based on race or gender, even in an effort to right past wrongs. A lottery seems most fair because it does not actively discriminate against anyone.","I don't think either approach is appropriate, but a points system that makes a good faith effort to help people who might be marginalized sounds more fair that just first-come, first-served, especially since people who have information about the program and are able to get paperwork in faster are likely to already have more resources than others.",K,0,0,1,1,1,0,0,0,0,0,0,
5af7646de066a40001135ce2,pf,"Sometimes the mix of businesses that end up applying on a first-come first-serve basis won't necessarily be the businesses with best credit, or longer lasting, just those that came first. Since Covid effects different businesses and the relief is for Covid-based damage, the businesses in the most danger of ruin should have higher priority.","A lottery would randomly select any business that are operating, regardless of how they're affected by Covid, or who they're owned by, or what their credit is like.",K,0,0,1,0,0,0,1,0,0,0,0,
5f021596d7625c0b8e1e2af5,pl,"The point system ensures that equity is placed into context in order to help businesses that actually need help over those who may apply, but have other means to obtain assistance",I think this method can be made to benefit those who have access and those who do not,K,0,0,1,0,1,0,0,0,0,0,0,
5dbdf54d13d4c7320ab224f7,pl,lottery means any business could get aid and be a terribly run company with little prospect of success even with aid. Some businesses better deserve aid.,"firdt come is unfair to all, deserving businesses should have the aid",K,0,0,1,0,0,0,1,0,0,0,0,
5c4b844bd8496e0001ede2bf,fl,Simply if they need aid and apply for it assuming they are actually a small business they should be helped. 1st come 1st serve mean those who actually seek aid get it and encourages people to apply due to limited money.,Assigning points to the businesses based on who the owner is not fair. As  I don't think it would be fair to simply let some business fail simply because they are owned by a specific gender.,K,0,0,0,0,1,1,0,0,1,1,0,
59e62b6277860e0001512e14,pf,I think a points system is more fair than the other two because it is based on rational analysis not on luck or punctuality.,"The first-come, first-served system is more fair than the lottery-based one because it doesn't rely on mere luck.",K,0,0,0,0,0,0,1,1,0,0,0,
5be8353e33f40a0001031d7a,pf,i think this provides a fairer way because then each business competes on a more even level with others,at least with this method the businesses that show initiative are able to compete more fairly,K,0,0,0,0,0,1,0,1,0,0,0,
5fe7b74a4cfb7d17634b6f25,pl,I think that the points system is fairer just because it is based on how much damage Covid-19 has done as well as how long they have been there.,"A lottery is fairer just because it is random everyone has the same chance of getting help from the government, the first- served could be a business that doesn't really need help that is there first, which would get them help from the government when they don't need it.",K,0,0,1,0,1,0,0,1,0,0,0,
5fda8f4d90a613718a9ad57e,fp,I think it's based on how urgent the needs of individuals concerned are. The governor ought to treat those as urgent.,"Lottery system could go either way, to an individual business that needs it more or less. It's just not ideal enough.",K,0,0,1,0,0,0,1,0,0,0,0,
5dcc32a178cda08be0bf29f8,pl,Because it is based on a concrete system that can be measured,first come first served only applies to the people who can afford to file first.,K,0,0,0,1,0,0,0,1,0,0,0,
5e612ecc86a23003331a385f,lf,bc the first business to apply may be the most corrupt one in the country that has an inside tip to apply early - and some people may not be able to apply early for a variety of reasons,"everything should be based on the same criteria- what in the world does it matter if the business owner is white, black etc.  it should be based on the merits of owning a business.  there are white people owning businesses that are less successful than black people owning business. that whole narrative is a bit antiquated and ridiculous.",K,0,0,0,1,1,0,0,0,0,0,0,
5f35d62a75f2fb61037161c6,lf,"I don't really like the lottery option, but it seemed best of the three. 
 Punishing a business for taking time on an application or learning about the opportunity later than someone else hardly seems like a fair way to give out funds.  
It seems unfair to assign points based on minority ownership.  That is a discriminatory practice that could open the government up to legal action.","I like the idea of a points system to give funds to businesses that need it most and contribute most to the community, but I don't believe government should be in the business of giving funds based on minority status.  Using race or gender to determine who gets funds is discriminatory.  Covid has impacted us all.",K,0,0,0,1,1,0,0,0,0,0,0,
5de301515253b03390043d12,fp,all the other options are somewhat arbitrary and don't gauge need effectively. Forstcome first serve indicates a business in need and on top of issues to put their application in first.,because lotteries have nothing to do with need at all,K,0,0,1,0,0,1,1,0,0,0,0,
5fb3ee1e63363a000b7038cb,pl,The points system seems to be based more on need.,The lottery provides the same opportunity for everyone.,K,0,0,1,0,1,0,0,0,0,0,0,
5fba7b673d66c6a2f9194296,lp,"I think the lottery is more fair as It removes biases from the point system and the advantages that other companies got from getting their applications in first.
","Because it takes into account business factors such as time functioning, that are not evidence in just getting the application in first.",K,0,0,0,0,1,0,0,1,0,0,0,
5ddae6c686c886a56450ffd9,fl,Not really sure it just sounded right,neither are fair but it helps with some of the buisnesses,K,1,0,0,0,0,0,0,0,0,0,0,
5c476621b521ee00019abf67,pl,"The people with expensive CPAs and lawyers were first in line last time, so only rich people got help.  The mom and pop stores that struggle to figure out the paperwork were not able to get any help.","The rich people are first in line, put them last.",K,0,0,0,1,1,0,0,0,0,0,0,
5e7e2df818ff3207c8846b93,pf,It looks at the positive and negative situations that a business has had rather with a first come business that may have been doing great through the pandemic,To me they are probably about equal,K,0,0,1,0,0,0,0,1,0,0,0,
5c26b151c4b6e3000152c0b8,pl,It helps the worst affected.,Because some may be late for reasons outside their control.,K,0,0,1,1,0,0,0,0,0,0,0,
5ebe057674d69c15b1642055,pl,it decides on who to help based on need,"the chance is random for lottery. also, not all businesses may be made aware in time for first come first served",K,0,0,1,1,1,0,0,0,0,0,0,
5e753094e8a6f10a9805ed9a,pl,"Not all businesses have the same resources, which means that even if they are the most deserving, they may not have access to the materials or resources they need to be able to take advantage of the help that is offered.",First in line does not necessarily equate to most deserving or most in need.,K,0,0,0,1,0,0,0,0,0,0,0,
5d3a2d1da46f450019cdf5d3,pl,"I really can't explain but ,it just seems more fair to me",still leaves room for discrimination and favoritism,K,0,0,0,1,0,0,0,0,0,0,0,
5fe0d610dd8cf1a331961cbe,lp,"When it comes to the government ""first come first serve"" actually means ""whos friends with so and so""... at least with a lottery its somewhat random , although i suppose that could also be fixed.","because , besides the fact that the first ones probably ""know"" someone, even if it was legit, there are a million reasons why someone could be delayed from applying quickly, about half of those million reasons are covid related, and out of ones control.",K,0,1,0,1,1,0,0,0,0,0,0,
5d974512cb19b600164e21a9,pf,"Large businesses with corporate lawyers on staff may be able to file for aid more quickly than a small business whose owner may be unsure of the application process. Random selection is more prone to corruption. Companies owed political favors seem more often to be ""lucky"".","Again, it is the higher possibility of corruption in the random approach that causes me to prefer first-come, first-serve.",K,0,1,0,1,0,0,0,0,0,0,0,
5d5a2bd93296320016eee507,pf,"By taking care of the most affected people the other companies will be aware of them really needing the help, putting this aside is the effective way because it allows the most affected companies to have an opportunity.","On a first-come, first-served basis, it is much more effective because the people who arrived first need quick attention than if it were random.",K,0,0,1,0,0,0,0,0,0,0,0,
5bc5552a23ecbb00012d6cb5,lf,Because it allows all businesses to have an equal opportunity.,Because the points criteria isno unbisded or fair to everyone.,K,0,0,0,0,1,0,0,0,0,0,0,
5be05da9b5be300001e54be5,pf,"The hardest hit are put at the front of the line, they are the most in need. Lottery is random and not at all desirable. First come, first served is hit or miss. Those with more resources can outplay the system and come out ahead.","First come, first served is hit or miss. Those with more resources can outplay the system and come out ahead.",K,0,0,1,1,0,0,1,0,0,0,0,
5f4871d41c384e3435c7e092,lp,"The lottery is the most fair way to select who gets help because it is completely random. It simply would be the most fair way even if I would prefer to give the money to women, PoC and established small business owners over anyone else. But - I can still shop / eat at those places.","I think first-come, first-served is the least fair because some people may not have been aware of when the time to sign up for help was, they may not have been able to get there as fast as someone else with more resources and some people may have been given an unfair advantage with earlier notice that such a method was going to happen and when.",K,0,0,1,1,1,0,0,0,1,1,0,
58d069219dbe3f0001258793,pl,A point based system is the best method because it gets the money to businesses that are most affected and therefor need it more.,Some businesses may not have the advanced knowledge of the program to benefit from first come first served. On top of that a first come first served program could have a bottleneck at the beginning of the program and could also entice people to find ways to get themselves to the front of the line.,K,0,0,1,1,0,0,0,0,0,0,0,
5d4e212b81ca1c001b21672c,pl,I would like to see money given according to need. I would like women and minorities succeed.,"Large businesses may have the clout and procedures to get ahead of anyone else.  I think it gives the ""little guy"" a fairer chance to get help.",K,0,0,1,1,0,0,0,0,1,1,0,
5f0c61f219803a07239a4269,pl,maybe the lottery is better. but points are cool too. but only if the company doesnt have to do much,"some people are slow to act, and shouldnt be penalized with no reward for being not faster than others",K,0,0,0,1,0,0,0,0,0,0,0,
5e987a22826ef708dc75c698,pl,I think that the points based system will help to make sure that businesses owned by women will have a chance to get the money to help save their businesses. Generally women aren't given the same opportunities as men so I believe they require more help/assistance.,I believe that some businesses have more access to attorneys and in-house help to fill out applications properly and that gives them a better chance to get the application in first and smaller business with less resources would be left out.,K,0,0,1,1,0,0,0,0,1,0,0,
5c365b5e8821900001b3876c,pf,I think that businesses that have been severely affected by Covid deserve the most help. It's not their fault the government lied about the pandemic in the first place and did not act swift enough to prevent thousands of people from getting sick and eventually die from the virus.,It's way too random. It is not serving the public needsin the best way possible.,K,0,0,1,0,0,0,1,0,0,0,0,
5e9351e292156003eb6eec58,lf,Everyone gets a fair shot.,It picks winners and losers up front.,K,0,0,0,0,1,0,0,0,0,0,0,
5e06389719232d022f392c9a,fp,I don't believe in racial preferences.,"Lottery is okay, but I'd rather reward something other than randomness",K,0,0,0,0,0,0,1,0,0,1,0,
55cfefc334e9060012e573c0,pf,It seems fair to help businesses that have been around longer and women need more help,First come appropriately serves those who apply first,K,0,0,1,0,0,1,0,1,0,0,0,
5fd0e1b72d7c810008e5c0c4,pf,Cause that's is fair to me rather than first come first serve and a lottery.,Cause that's show our eagerness than a lottery.,K,0,0,0,0,0,1,0,0,0,0,0,
5f47f19026b052122c49e206,pl,Because it rewards those who are actively trying to do a better job of preventing the spread of COVID.,"Because anybody can be first in line, that doesn't make it fair.",K,0,0,0,1,0,1,0,1,0,0,0,
5d1cc8c3baf85a0001fcd973,pl,"Perhaps I am cynical, but I think that a first-come, first-served approach helps those who are best positioned to get the information about the grant funds, and who have the means to submit the form in advance of all others. This leaves out many deserving business-owners. The points system, while not ideal, has a methodology to help the businesses that are among the most vulnerable.","Again, I may be cynical, but I think a first-come first-served approach serves the most privileged in terms of information access and means. A lottery is not ideal at all, but at least it gives some business owners who are more vulnerable an opportunity to compete.",K,0,0,1,1,1,0,0,0,0,0,0,
5ea992545161e20b092685e7,pf,The other two are not as fair,Lottery is too random than first come first served.,K,0,0,0,0,0,0,1,0,0,0,0,
5d4320275a5b010001523979,lp,Because there probably will not be enough money for everybody to get help therefore lottery is the fairest.  By making a point system you are just applying the same prejudices that we are trying to get rid of.  Women have had a harder time in business but you can not make up for past mistakes. Peoples attitudes need to change. Some companies even though they need the money badly have more abilities to sign up quicker for the loans and that should not be a factor when it comes to getting help.  A lottery is fairest way after a fair time period to apply.,"I kind of answered that above,  but there are lot of companies out there that have had experience in dealing with the government and getting loans and therefore would probably be at the front of the application line.  Just because you can apply first does not mean that you should automatically get the money. Of course the fairest thing would be to have enough money for everybody to get the same amount when  needed.",K,0,0,0,1,1,0,0,0,0,0,0,
5cbf4ab9f85e960001f00a8d,fl,"I think the most fair would be the points system, but then it is biased towards the female gender.  The government should not be allowed to pick winners based on gender.  Of the remaining 2, the first come first served is the most fair.",I don't.  The points system is great if it only picks winners based on COVID-19 impact.  Mixing in gender or race of ownership is absolutely disgusting to me.,K,0,0,1,0,0,0,0,0,1,1,0,
5f9b701704aa55229049cee0,fp,Because if you are applying as soon as possible then you are in need and are ready to apply.,It shouldn't be randomly done because it could be some that receive aid that are in better positions and done who need more aid they may not receive it,K,0,0,1,0,0,1,1,0,0,0,0,
5ea649d884b9864dbacc4026,pf,"The point system tells the government how urgently the business needs the money, and how much of the damage is attributable to the Covid vs the poor management. First come first served and lottery system will both have chances of missing the business that needs the money the most due to Covid.","Generally the most in need business rush to any help they get, so there is more likelihood first comers need the money most. Lottery just feels like a toss in the air.",K,0,0,1,0,0,1,0,0,0,0,0,
5fe2bd4d2fcdc9e7a78df657,pl,I think it's more fair to help those that are suffering the most right now.,First-come first-serve is easier to obtain for those that are more privileged. They have more resources and more people to help get a spot.,K,0,0,1,1,0,0,0,0,0,0,0,
5b101f7830d562000155a139,fl,"I think that those who need it most are more likely to apply first. I don't think how long the place has been in business or the race of the person who owns it are relevant, and should not be considered.","I don't think applying the point values to certain attributes is fair as everyone's situation is different and giving points for certain things may be completely unfair under certain circumstances.. At least with a lottery its up to chance, so everyone has a fair shot.",K,0,0,1,0,1,0,0,0,0,0,0,
5dd733664524e76dc4537fe2,pl,It can take into account the businesses that NEED more relief than others in a more fair way.,Because some minority businesses might not have the resources to know all their options for receiving aid.,K,0,0,1,1,0,0,0,0,0,0,0,
59c843b646f72100019067ce,pf,Because it prioritizes those that have been most affected by the pandemic.,Because the companies with more resources will get there first and it will be gone before those with less resources can apply.,K,0,0,1,1,0,0,0,0,0,0,0,
5fe584d4cb429db7b79e6dd9,fp,The first comers always show and exhibit great deal of zeal and seriousness,"Lottery is just luck, no merit involved",K,0,0,0,0,0,1,1,0,0,0,0,
5dd3bfcd8b8df139ce007928,pl,A lottery is random and first-come just rewards whoever happens to be quickest. A points system helps those most in need which should be the primary criteria and a way that addresses systemic inequality by leveling the playing field. To expend resources on businesses that aren't as strapped is wasteful and unfair.,I don't think a lottery is fair because it's random and totally about luck. First-come first-served is least fair because it favors whoever may be in a fortuitous position to respond without taking into account need and delays relief for the most worthy of it.,K,0,0,1,1,1,0,1,1,0,0,0,
57579516643267000797f31c,pl,"It can help understand if there are truly COVID-related impacts at a business, can help to differentiate types of businesses, and help businesses that really cannot modify their business practices. However, this would take more time, effort and cost to administer.","It advantages those who are in the know and/or have initial time, expertise, or employees to make the application first.",K,0,0,1,1,0,0,0,1,0,0,0,
5f4a4da1575d605c43bef871,lf,because everyone has a equal chance,you have a better chance of getting help. a company that's been around a long time has alot of customers and accets.,K,0,0,0,0,1,0,0,0,0,0,0,
5c5c85c6054ae60001d04f67,fp,There is a certain amount of money to hand out to local businesses. Those who applies early are more likely to have suffered and need immediate help. A point system can be too subjective and new or non-minority businesses may be discriminated. A lottery which replies on pure luck is not fair for the situation like this; some businesses which might not need much help could be awarded with the money which could be better used for others.,"A lottery may be fair in other situations. But what the small businesses are experiencing right now should not be dealt with pure luck. It is not a game. Though a point system may have flaws like giving minorities an advantage, it would work in a more reasonable way by handing out money to those who need help. A lottery can be cruel and might make people resentful.",K,0,0,1,0,1,0,1,0,0,1,0,
5ee29af522f48c185064d5fd,lp,Everyone gets a fair chance and there is no opportunity for bias,Some people might not have a chance to enter with how busy they are with their business,K,0,0,0,1,1,0,0,0,0,0,0,
57509ce803a9750006e311a5,pf,Because it would be fair to both women and men. It would show the best businesses and the ones that needed it most.,Because its just pure chance that one that needed it most would get the grant.,K,0,0,1,0,0,0,1,1,0,0,0,
5fdadf9f89505358e91ee7a8,pl,first come doesn't work because they may not hear about it for a while and lottery could potentially give relief to a business not struggling as much,"at least with the lottery, everyone has a chance over who can apply quicker",K,0,0,0,1,1,0,0,0,0,0,0,
5ac4c730f69e940001d977e1,pl,It helps the companies that need it the most first. I think companies that have been around longer and are close to going out of business need to get helped more.,"Companies that may not need as much help may get help from the government, instead of the struggling businesses.",K,0,0,1,0,0,0,0,1,0,0,0,
5c06bc54ed90220001138dc1,pl,"There are really important factors to take into consideration when choosing which business gets to survive the pandemic. First time business owners with no generational wealth or income apart from their business deserve help more than a business that’s been around for 200 years but happens to fit the bill for a “small” business. We should give preferential treatment to those businesses that actually need it to ensure people are able to survive, not thrive, during a pandemic.","If a business didnt have the proper access to application or help understanding the process, they would just miss out entirely even if they have a desperate need for help.",K,0,0,1,1,0,0,0,1,0,0,0,
5c88c205f76b260001681733,fl,I don't think the points system is fair for a couple of reasons. One it said if owned by women and what's fair about that? If someone has only been in business a few years as opposed to another person that's been in business longer I think they both deserve the same consideration. I couldn't decide between the lottery and first come first served. I decided finally on the first come first served because those businesses got their paperwork in first.,I think all businesses have the right to a grant whether owned by women or men. Also how long they've been in business can be and usually would be important. But in this pandemic everyone deserves to be treated fairly.,K,0,0,0,0,1,1,0,0,1,0,0,
5f75285712d5ca1a99723b3a,pf,Because it takes individual differences of business into account when deciding which businesses will get assistance first.,I don't think a lottery is fair. Those who need to most aid might have to wait the longest to get it.,K,0,0,1,0,0,0,1,1,0,0,0,
5e991aaac7bc1615ea5b3eb8,pf,Not everyone has the same set of circumstances or advantages. Some have only a few employees and some have many.,The person that takes it seriously and applies for the aid really wants to succeed.,K,0,0,0,0,0,1,0,1,0,0,0,
5dd31aef0f8d5133418c82a5,pf,"First-come, first serve can go super fast and some business may have the upper hand in locating these resources and applying (ie. younger business owner, more inclined to technology, new places like trendier spots could be turning a profit against the older counterparts). I think assessing damage, long-standing ties in the community and minority owned businesses helps give leverage to those who wouldn't have it.","I don't like lottery based simply on random chances, at least with first come, first served, there's an order to it.",K,0,0,1,1,0,0,1,1,0,0,0,
5e1a675ff122ed2e0709cfef,pl,Because not all businesses are the same with a point system those businesses that truly need the help can receive it based off the number of points they received (based on whatever that point scale is).,Just because you are quick to get your request in doesn't mean you are in need anymore than the business that took a bit longer - first come first serve is never fair in any situation.,K,0,0,1,1,0,0,0,0,0,0,0,
55884984fdf99b4021921e67,pf,It prioritizes the businesses that are hurting the most rather than the ones that were quickest enough to apply.,A lottery is completely random while the first come first served incentivizes applying quickly.,K,0,0,1,0,0,1,0,0,0,0,0,
5fd64bbdd15e6e51f34215fc,pl,Gives a better probability that the businesses that really need and are more deserving of funds get it instead of people who are aware of the program and apply first even if not eligible.,In this context first come is not a fair way to distribute the funds. Some eligible people may not be aware of the program until it is too late or many others have already applied. I feel it is more equitable to have a lottery in this scenario.,K,0,0,1,1,1,0,0,0,0,0,0,
